TRANS NO,SEQ,METER NO,READING DATE,EMPLOYEE ID,READING,USAGE AMOUNT,BILLED DATE,UOM,METER DESCRIPTION,METER TYPE,UTILITY TYPE,LONG DESCRIPTION,REGION CODE,FACILITY ID,BUILDING,USAGE FACTOR,START DATE,BUILDING NAME,BUILDING CLASS,PROPERTY TYPE,METER MULTIPLIER,YEAR-MONTH,SERIAL #,ROUTE NO
9116,45,DW026ML,8/31/2023 0:00,600317,2081744,NULL,NULL,GL,POWER PLANT STEAM LOW FLOW 600260202,NORMAL,DW_INFO_ONLY,BASEMENT SW CORNER,NORMAN,MCA,026,100,8/31/2022 0:00,CENTRAL HEAT POWER PLANT,NON_E_AND_G,AUXILLIARY,1,2023-8,180190408,M2
9129,45,DW026ML,9/30/2023 0:00,600317,3086085,NULL,NULL,GL,POWER PLANT STEAM LOW FLOW 600260202,NORMAL,DW_INFO_ONLY,BASEMENT SW CORNER,NORMAN,MCA,026,100,8/31/2022 0:00,CENTRAL HEAT POWER PLANT,NON_E_AND_G,AUXILLIARY,1,2023-9,180190408,M2
9374,29,DW026ML,10/31/2023 0:00,600317,3900063,NULL,NULL,GL,POWER PLANT STEAM LOW FLOW 600260202,NORMAL,DW_INFO_ONLY,BASEMENT SW CORNER,NORMAN,MCA,026,100,8/31/2022 0:00,CENTRAL HEAT POWER PLANT,NON_E_AND_G,AUXILLIARY,1,2023-10,180190408,M2
9404,29,DW026ML,11/30/2023 0:00,600317,4722793,NULL,NULL,GL,POWER PLANT STEAM LOW FLOW 600260202,NORMAL,DW_INFO_ONLY,BASEMENT SW CORNER,NORMAN,MCA,026,100,8/31/2022 0:00,CENTRAL HEAT POWER PLANT,NON_E_AND_G,AUXILLIARY,1,2023-11,180190408,M2
9474,25,DW026ML,12/31/2023 0:00,600317,5714422,NULL,NULL,GL,POWER PLANT STEAM LOW FLOW 600260202,NORMAL,DW_INFO_ONLY,BASEMENT SW CORNER,NORMAN,MCA,026,100,8/31/2022 0:00,CENTRAL HEAT POWER PLANT,NON_E_AND_G,AUXILLIARY,1,2023-12,180190408,M2
9494,25,DW026ML,1/31/2024 0:00,600317,6364305,NULL,NULL,GL,POWER PLANT STEAM LOW FLOW 600260202,NORMAL,DW_INFO_ONLY,BASEMENT SW CORNER,NORMAN,MCA,026,100,8/31/2022 0:00,CENTRAL HEAT POWER PLANT,NON_E_AND_G,AUXILLIARY,1,2024-1,180190408,M2
9532,25,DW026ML,2/29/2024 0:00,600317,6796909,NULL,NULL,GL,POWER PLANT STEAM LOW FLOW 600260202,NORMAL,DW_INFO_ONLY,BASEMENT SW CORNER,NORMAN,MCA,026,100,8/31/2022 0:00,CENTRAL HEAT POWER PLANT,NON_E_AND_G,AUXILLIARY,1,2024-2,180190408,M2
9558,25,DW026ML,3/31/2024 0:00,600317,7419334,NULL,NULL,GL,POWER PLANT STEAM LOW FLOW 600260202,NORMAL,DW_INFO_ONLY,BASEMENT SW CORNER,NORMAN,MCA,026,100,8/31/2022 0:00,CENTRAL HEAT POWER PLANT,NON_E_AND_G,AUXILLIARY,1,2024-3,180190408,M2
8931,253,DW027AH,1/31/2023 0:00,600317,438,NULL,2/28/2023 13:34,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-1,18112100,M2
8951,253,DW027AH,2/28/2023 0:00,600317,438,NULL,3/31/2023 18:22,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-2,18112100,M2
8968,253,DW027AH,3/31/2023 0:00,600317,438,NULL,4/29/2023 16:27,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-3,18112100,M2
9010,253,DW027AH,4/30/2023 0:00,600317,438,NULL,5/30/2023 14:22,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-4,18112100,M2
9035,253,DW027AH,5/31/2023 0:00,600317,441,3000,6/30/2023 8:23,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-5,18112100,M2
9049,252,DW027AH,6/30/2023 0:00,600317,441,NULL,8/2/2023 13:49,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-6,18112100,M2
9091,252,DW027AH,7/31/2023 0:00,600317,441,NULL,8/31/2023 14:28,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-7,18112100,M2
9116,252,DW027AH,8/31/2023 0:00,600317,441,NULL,9/30/2023 12:33,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-8,18112100,M2
9129,252,DW027AH,9/30/2023 0:00,600317,441,NULL,10/31/2023 14:37,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-9,18112100,M2
9374,160,DW027AH,10/31/2023 0:00,600317,441,NULL,12/4/2023 14:49,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-10,18112100,M2
9404,160,DW027AH,11/30/2023 0:00,600317,441,NULL,12/23/2023 12:45,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-11,18112100,M2
9474,144,DW027AH,12/31/2023 0:00,600317,441,NULL,2/5/2024 8:20,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2023-12,18112100,M2
9494,144,DW027AH,1/31/2024 0:00,600317,441,NULL,3/4/2024 14:04,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2024-1,18112100,M2
9532,144,DW027AH,2/29/2024 0:00,600317,441,NULL,4/8/2024 9:58,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2024-2,18112100,M2
9558,144,DW027AH,3/31/2024 0:00,600317,441,NULL,4/30/2024 7:58,GL,BURTON HALL HIGH FLOW 600270201,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,1000,2024-3,18112100,M2
8931,254,DW027AL,1/31/2023 0:00,600317,3781,700,2/28/2023 13:34,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-1,18112100,M2
8951,254,DW027AL,2/28/2023 0:00,600317,3905,1240,3/31/2023 18:22,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-2,18112100,M2
8968,254,DW027AL,3/31/2023 0:00,600317,4019,1140,4/29/2023 16:27,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-3,18112100,M2
9010,254,DW027AL,4/30/2023 0:00,600317,4125,1060,5/30/2023 14:22,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-4,18112100,M2
9035,254,DW027AL,5/31/2023 0:00,600317,7580,34550,6/30/2023 8:23,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-5,18112100,M2
9049,253,DW027AL,6/30/2023 0:00,600317,9549,19690,8/2/2023 13:49,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-6,18112100,M2
9091,253,DW027AL,7/31/2023 0:00,600317,9688,1390,8/31/2023 14:28,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-7,18112100,M2
9116,253,DW027AL,8/31/2023 0:00,600317,9993,3050,9/30/2023 12:33,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-8,18112100,M2
9129,253,DW027AL,9/30/2023 0:00,600317,10605,6120,10/31/2023 14:37,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-9,18112100,M2
9374,161,DW027AL,10/31/2023 0:00,600317,11141,5360,12/4/2023 14:49,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-10,18112100,M2
9404,161,DW027AL,11/30/2023 0:00,600317,11528,3870,12/23/2023 12:45,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-11,18112100,M2
9474,145,DW027AL,12/31/2023 0:00,600317,11832,3040,2/5/2024 8:20,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2023-12,18112100,M2
9494,145,DW027AL,1/31/2024 0:00,600317,12144,3120,3/4/2024 14:04,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2024-1,18112100,M2
9532,145,DW027AL,2/29/2024 0:00,600317,12740,5960,4/8/2024 9:58,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2024-2,18112100,M2
9558,145,DW027AL,3/31/2024 0:00,600317,13543,8030,4/30/2024 7:58,GL,BURTON HALL LOW FLOW 600270202,NORMAL,DOMESTIC_WATER,IN SPUR TUNNEL,NORMAN,MCA,027,100,6/30/2019 0:00,BURTON HALL,E&G,ACADEMIC,10,2024-3,18112100,M2
8931,171,DW028A,1/31/2023 0:00,600317,6949,3500,2/28/2023 13:34,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-1,0506750,M2
8951,171,DW028A,2/28/2023 0:00,600317,6995,4600,3/31/2023 18:22,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-2,0506750,M2
8968,171,DW028A,3/31/2023 0:00,600317,7032,3700,4/29/2023 16:27,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-3,0506750,M2
9010,171,DW028A,4/30/2023 0:00,600317,7066,3400,5/30/2023 14:22,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-4,0506750,M2
9035,171,DW028A,5/31/2023 0:00,600317,7102,3600,6/30/2023 8:23,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-5,0506750,M2
9049,170,DW028A,6/30/2023 0:00,600317,7129,2700,8/2/2023 13:49,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-6,0506750,M2
9091,170,DW028A,7/31/2023 0:00,600317,7162,3300,8/31/2023 14:28,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-7,0506750,M2
9116,170,DW028A,8/31/2023 0:00,600317,7200,3800,9/30/2023 12:33,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-8,0506750,M2
9129,170,DW028A,9/30/2023 0:00,600317,7239,3900,10/31/2023 14:37,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-9,0506750,M2
9374,110,DW028A,10/31/2023 0:00,600317,7313,7400,12/4/2023 14:49,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-10,0506750,M2
9404,110,DW028A,11/30/2023 0:00,600317,7362,4900,12/23/2023 12:45,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-11,0506750,M2
9474,102,DW028A,12/31/2023 0:00,600317,7406,4400,2/5/2024 8:20,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2023-12,0506750,M2
9494,102,DW028A,1/31/2024 0:00,600317,7447,4100,3/4/2024 14:04,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-1,0506750,M2
9532,102,DW028A,2/29/2024 0:00,600317,7490,4300,4/8/2024 9:58,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-2,0506750,M2
9558,102,DW028A,3/31/2024 0:00,600317,7537,4700,4/30/2024 7:58,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-3,0506750,M2
9658,81,DW028A,4/30/2024 0:00,600317,7571,3400,5/31/2024 15:24,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-4,0506750,M2
9710,81,DW028A,5/31/2024 0:00,600317,7591,2000,6/28/2024 15:16,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-5,0506750,M2
9747,77,DW028A,6/30/2024 0:00,600317,7601,1000,7/31/2024 13:33,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-6,0506750,M2
9771,77,DW028A,7/31/2024 0:00,600317,7608,700,9/6/2024 11:03,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-7,0506750,M2
9830,76,DW028A,8/31/2024 0:00,600317,7616,800,10/4/2024 13:10,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-8,0506750,M2
9912,73,DW028A,9/30/2024 0:00,600317,7621,500,11/7/2024 8:52,GL,SUTTON HALL WATER METER,NORMAL,DOMESTIC_WATER,CLOSET IN DEANS OFFICE,NORMAN,MCA,028,100,11/30/2004 0:00,GEORGE MIKSCH SUTTON HALL,E&G,ACADEMIC,100,2024-9,0506750,M2
8931,167,DW029A,1/31/2023 0:00,600317,172,3000,2/28/2023 13:34,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-1,69488756,M2
8951,167,DW029A,2/28/2023 0:00,600317,176,4000,3/31/2023 18:22,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-2,69488756,M2
8968,167,DW029A,3/31/2023 0:00,600317,181,5000,4/29/2023 16:27,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-3,69488756,M2
9010,167,DW029A,4/30/2023 0:00,600317,186,5000,5/30/2023 14:22,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-4,69488756,M2
9035,167,DW029A,5/31/2023 0:00,600317,189,3000,6/30/2023 8:23,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-5,69488756,M2
9049,166,DW029A,6/30/2023 0:00,600317,191,2000,8/2/2023 13:49,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-6,69488756,M2
9091,166,DW029A,7/31/2023 0:00,600317,194,3000,8/31/2023 14:28,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-7,69488756,M2
9116,166,DW029A,8/31/2023 0:00,600317,197,3000,9/30/2023 12:33,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-8,69488756,M2
9129,166,DW029A,9/30/2023 0:00,600317,202,5000,10/31/2023 14:37,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-9,69488756,M2
9374,108,DW029A,10/31/2023 0:00,600317,207,5000,12/4/2023 14:49,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-10,69488756,M2
9404,108,DW029A,11/30/2023 0:00,600317,211,4000,12/23/2023 12:45,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-11,69488756,M2
9474,100,DW029A,12/31/2023 0:00,600317,214,3000,2/5/2024 8:20,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2023-12,69488756,M2
9494,100,DW029A,1/31/2024 0:00,600317,216,2000,3/4/2024 14:04,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-1,69488756,M2
9532,100,DW029A,2/29/2024 0:00,600317,221,5000,4/8/2024 9:58,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-2,69488756,M2
9558,100,DW029A,3/31/2024 0:00,600317,224,3000,4/30/2024 7:58,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-3,69488756,M2
9658,79,DW029A,4/30/2024 0:00,600317,228,4000,5/31/2024 15:24,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-4,69488756,M2
9710,79,DW029A,5/31/2024 0:00,600317,231,3000,6/28/2024 15:16,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-5,69488756,M2
9747,75,DW029A,6/30/2024 0:00,600317,233,2000,7/31/2024 13:33,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-6,69488756,M2
9771,75,DW029A,7/31/2024 0:00,600317,238,5000,9/6/2024 11:03,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-7,69488756,M2
9830,74,DW029A,8/31/2024 0:00,600317,241,3000,10/4/2024 13:10,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-8,69488756,M2
9912,71,DW029A,9/30/2024 0:00,600317,246,5000,11/7/2024 8:52,GL,WALLACE OLD SCIENCE HALL,NORMAL,DOMESTIC_WATER,EQUIP ROOM,NORMAN,MCA,029,100,6/30/2019 0:00,WALLACE OLD SCIENCE HALL,E&G,ACADEMIC,1000,2024-9,69488756,M2
8931,130,DW030A,1/31/2023 0:00,600317,25213980,2389.41,2/28/2023 13:34,GL,CARNEGIE BUILDING 600300201,NORMAL,DOMESTIC_WATER,IN TUNNEL SE SIDE OF BUILDING,NORMAN,MCA,030,100,5/31/2019 0:00,CARNEGIE BUILDING,E&G,ACADEMIC,0.01,2023-1,18441003,M2
8951,130,DW030A,2/28/2023 0:00,600317,25562316,3483.36,3/31/2023 18:22,GL,CARNEGIE BUILDING 600300201,NORMAL,DOMESTIC_WATER,IN TUNNEL SE SIDE OF BUILDING,NORMAN,MCA,030,100,5/31/2019 0:00,CARNEGIE BUILDING,E&G,ACADEMIC,0.01,2023-2,18441003,M2
8968,130,DW030A,3/31/2023 0:00,600317,25926652,3643.36,4/29/2023 16:27,GL,CARNEGIE BUILDING 600300201,NORMAL,DOMESTIC_WATER,IN TUNNEL SE SIDE OF BUILDING,NORMAN,MCA,030,100,5/31/2019 0:00,CARNEGIE BUILDING,E&G,ACADEMIC,0.01,2023-3,18441003,M2
9010,130,DW030A,4/30/2023 0:00,600317,26316308,3896.56,5/30/2023 14:22,GL,CARNEGIE BUILDING 600300201,NORMAL,DOMESTIC_WATER,IN TUNNEL SE SIDE OF BUILDING,NORMAN,MCA,030,100,5/31/2019 0:00,CARNEGIE BUILDING,E&G,ACADEMIC,0.01,2023-4,18441003,M2
9035,130,DW030A,5/31/2023 0:00,600317,26541322,2250.14,6/30/2023 8:23,GL,CARNEGIE BUILDING 600300201,NORMAL,DOMESTIC_WATER,IN TUNNEL SE SIDE OF BUILDING,NORMAN,MCA,030,100,5/31/2019 0:00,CARNEGIE BUILDING,E&G,ACADEMIC,0.01,2023-5,18441003,M2
